juz,no_ayat,sent,tag,pos,sentence #
3,148,"['Karena', 'itu', 'Allah', 'memberikan', 'kepada', 'mereka', 'pahala', 'di', 'dunia', 'dan', 'pahala', 'yang', 'baik', 'di', 'akhirat', 'Dan', 'Allah', 'menyukai', 'orang-orang', 'yang', 'berbuat', 'kebaikan']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER']","['SC', 'PR', 'NNP', 'VB', 'IN', 'PRP', 'VB', 'IN', 'NN', 'CC', 'NN', 'SC', 'JJ', 'IN', 'NN', 'NNP', 'NNP', 'VB', 'NN', 'SC', 'VB', 'VB']",441
6,30,"['Dan', 'seandainya', 'kamu', 'melihat', 'ketika', 'mereka', 'dihadapkan', 'kepada', 'Tuhannya', 'tentulah', 'kamu', 'melihat', 'peristiwa', 'yang', 'mengharukan', 'Berfirman', 'Allah', 'Bukankah', 'kebangkitan', 'ini', 'benar', 'Mereka', 'menjawab', 'Sungguh', 'benar', 'demi', 'Tuhan', 'kami', 'Berfirman', 'Allah', 'Karena', 'itu', 'rasakanlah', 'azab', 'ini', 'disebabkan', 'kamu', 'mengingkarinya']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['CC', 'RB', 'VB', 'VB', 'SC', 'PRP', 'VB', 'IN', 'NNP', 'VB', 'NN', 'VB', 'NN', 'SC', 'VB', 'NNP', 'NNP', 'NNP', 'NN', 'PR', 'JJ', 'PRP', 'VB', 'RB', 'JJ', 'IN', 'NN', 'PRP', 'NNP', 'NNP', 'NNP', 'PR', 'VB', 'NN', 'PR', 'VB', 'NN', 'RB']",819
2,144,"['Sungguh', 'Kami', 'sering', 'melihat', 'mukamu', 'menengadah', 'ke', 'langit', 'maka', 'sungguh', 'Kami', 'akan', 'memalingkan', 'kamu', 'ke', 'kiblat', 'yang', 'kamu', 'sukai', 'Palingkanlah', 'mukamu', 'ke', 'arah', 'Masjidil', 'Haram', 'Dan', 'dimana', 'saja', 'kamu', 'berada', 'palingkanlah', 'mukamu', 'ke', 'arahnya', 'Dan', 'sesungguhnya', 'orang-orang', 'Yahudi', 'dan', 'Nasrani', 'yang', 'diberi', 'Al', 'Kitab', 'Taurat', 'dan', 'Injil', 'memang', 'mengetahui', 'bahwa', 'berpaling', 'ke', 'Masjidil', 'Haram', 'itu', 'adalah', 'benar', 'dari', 'Tuhannya', 'dan', 'Allah', 'sekali-kali', 'tidak', 'lengah', 'dari', 'apa', 'yang', 'mereka', 'kerjakan']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['RB', 'PRP', 'RB', 'VB', 'NN', 'JJ', 'IN', 'NN', 'SC', 'VB', 'PRP', 'MD', 'VB', 'NN', 'IN', 'NN', 'SC', 'VB', 'NN', 'NNP', 'VB', 'IN', 'NN', 'NNP', 'NNP', 'NNP', 'WH', 'RB', 'VB', 'VB', 'NN', 'NN', 'IN', 'NN', 'CC', 'RB', 'NN', 'NNP', 'CC', 'NNP', 'SC', 'VB', 'NNP', 'NNP', 'NNP', 'CC', 'NNP', 'RB', 'VB', 'SC', 'VB', 'IN', 'NNP', 'NNP', 'PR', 'VB', 'JJ', 'IN', 'NNP', 'CC', 'NNP', 'RB', 'NEG', 'VB', 'IN', 'WH', 'SC', 'PRP', 'VB']",151
6,156,"['Kami', 'turunkan', 'al-Quran', 'itu', 'agar', 'kamu', 'tidak', 'mengatakan', 'Bahwa', 'kitab', 'itu', 'hanya', 'diturunkan', 'kepada', 'dua', 'golongan', 'saja', 'sebelum', 'kami', 'dan', 'sesungguhnya', 'kami', 'tidak', 'memperhatikan', 'apa', 'yang', 'mereka', 'baca']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['PRP', 'VB', 'NN', 'PR', 'SC', 'VB', 'NEG', 'VB', 'SC', 'NN', 'PR', 'RB', 'VB', 'IN', 'CD', 'NN', 'RB', 'SC', 'PRP', 'CC', 'RB', 'PRP', 'NEG', 'VB', 'WH', 'SC', 'PRP', 'VB']",945
3,124,"['Ingatlah', 'ketika', 'kamu', 'mengatakan', 'kepada', 'orang', 'mukmin', 'Apakah', 'tidak', 'cukup', 'bagi', 'kamu', 'Allah', 'membantu', 'kamu', 'dengan', 'tiga', 'ribu', 'malaikat', 'yang', 'diturunkan', 'dari', 'langit']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['NN', 'SC', 'VB', 'VB', 'IN', 'NN', 'NN', 'NNP', 'NEG', 'RB', 'IN', 'NN', 'NNP', 'VB', 'NN', 'IN', 'CD', 'CD', 'NN', 'SC', 'VB', 'IN', 'NN']",417
6,80,"['Dan', 'dia', 'dibantah', 'oleh', 'kaumnya', 'Dia', 'berkata', 'Apakah', 'kamu', 'hendak', 'membantah', 'tentang', 'Allah', 'padahal', 'sesungguhnya', 'Allah', 'telah', 'memberi', 'petunjuk', 'kepadaku', 'Dan', 'aku', 'tidak', 'takut', 'kepada', 'malapetaka', 'dari', 'sembahan-sembahan', 'yang', 'kamu', 'persekutukan', 'dengan', 'Allah', 'kecuali', 'di', 'kala', 'Tuhanku', 'menghendaki', 'sesuatu', 'dari', 'malapetaka', 'itu', 'Pengetahuan', 'Tuhanku', 'meliputi', 'segala', 'sesuatu', 'Maka', 'apakah', 'kamu', 'tidak', 'dapat', 'mengambil', 'pelajaran', 'daripadanya']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['CC', 'PRP', 'VB', 'IN', 'NN', 'PRP', 'VB', 'NN', 'NN', 'NEG', 'VB', 'IN', 'NNP', 'CC', 'RB', 'NNP', 'MD', 'VB', 'NN', 'NN', 'CC', 'NN', 'NEG', 'VB', 'IN', 'NN', 'IN', 'NN', 'SC', 'VB', 'VB', 'IN', 'NNP', 'VB', 'IN', 'NN', 'NNP', 'VB', 'PRP', 'IN', 'NN', 'PR', 'NNP', 'NNP', 'VB', 'CD', 'CD', 'NNP', 'WH', 'NN', 'NEG', 'MD', 'VB', 'NN', 'RB']",869
5,84,"['Mengapa', 'kami', 'tidak', 'akan', 'beriman', 'kepada', 'Allah', 'dan', 'kepada', 'kebenaran', 'yang', 'datang', 'kepada', 'kami', 'padahal', 'kami', 'sangat', 'ingin', 'agar', 'Tuhan', 'kami', 'memasukkan', 'kami', 'ke', 'dalam', 'golongan', 'orang-orang', 'yang', 'saleh']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER']","['WH', 'PRP', 'NEG', 'MD', 'VB', 'IN', 'NNP', 'CC', 'IN', 'NN', 'SC', 'VB', 'IN', 'PRP', 'CC', 'PRP', 'RB', 'RB', 'SC', 'NN', 'PRP', 'VB', 'PRP', 'IN', 'NN', 'NN', 'NN', 'SC', 'VB']",753
2,124,"['Dan', 'ingatlah', 'ketika', 'Ibrahim', 'diuji', 'Tuhannya', 'dengan', 'beberapa', 'kalimat', 'perintah', 'dan', 'larangan', 'lalu', 'Ibrahim', 'menunaikannya', 'Allah', 'berfirman', 'Sesungguhnya', 'Aku', 'akan', 'menjadikanmu', 'imam', 'bagi', 'seluruh', 'manusia', 'Ibrahim', 'berkata', 'Dan', 'saya', 'mohon', 'juga', 'dari', 'keturunanku', 'Allah', 'berfirman', 'Janji-Ku', 'ini', 'tidak', 'mengenai', 'orang', 'yang', 'zalim']","['O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER']","['CC', 'NN', 'SC', 'NNP', 'NNP', 'NNP', 'IN', 'CD', 'NN', 'NN', 'CC', 'NN', 'CC', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'MD', 'VB', 'NN', 'IN', 'CD', 'NN', 'NNP', 'VB', 'NN', 'PRP', 'NEG', 'RB', 'IN', 'NN', 'NNP', 'NNP', 'NNP', 'PR', 'NEG', 'IN', 'NN', 'SC', 'NN']",131
4,101,"['Dan', 'apabila', 'kamu', 'bepergian', 'di', 'muka', 'bumi', 'maka', 'tidaklah', 'mengapa', 'kamu', 'men-qashar', 'sembahyangmu', 'jika', 'kamu', 'takut', 'diserang', 'orang-orang', 'kafir', 'Sesungguhnya', 'orang-orang', 'kafir', 'itu', 'adalah', 'musuh', 'yang', 'nyata', 'bagimu']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['CC', 'SC', 'VB', 'NN', 'IN', 'NN', 'NN', 'SC', 'VB', 'WH', 'NN', 'NN', 'NN', 'SC', 'NN', 'JJ', 'VB', 'NN', 'NN', 'NN', 'NN', 'NN', 'PR', 'VB', 'NN', 'SC', 'JJ', 'VB']",594
4,102,"['Dan', 'apabila', 'kamu', 'berada', 'di', 'tengah-tengah', 'mereka', 'sahabatmu', 'lalu', 'kamu', 'hendak', 'mendirikan', 'shalat', 'bersama-sama', 'mereka', 'maka', 'hendaklah', 'segolongan', 'dari', 'mereka', 'berdiri', 'shalat', 'besertamu', 'dan', 'menyandang', 'senjata', 'kemudian', 'apabila', 'mereka', 'yang', 'shalat', 'besertamu', 'sujud', 'telah', 'menyempurnakan', 'serakaat', 'maka', 'hendaklah', 'mereka', 'pindah', 'dari', 'belakangmu', 'untuk', 'menghadapi', 'musuh', 'dan', 'hendaklah', 'datang', 'golongan', 'yang', 'kedua', 'yang', 'belum', 'bersembahyang', 'lalu', 'bersembahyanglah', 'mereka', 'denganmu', 'dan', 'hendaklah', 'mereka', 'bersiap', 'siaga', 'dan', 'menyandang', 'senjata', 'Orang-orang', 'kafir', 'ingin', 'supaya', 'kamu', 'lengah', 'terhadap', 'senjatamu', 'dan', 'harta', 'bendamu', 'lalu', 'mereka', 'menyerbu', 'kamu', 'dengan', 'sekaligus', 'Dan', 'tidak', 'ada', 'dosa', 'atasmu', 'meletakkan', 'senjata-senjatamu', 'jika', 'kamu', 'mendapat', 'sesuatu', 'kesusahan', 'karena', 'hujan', 'atau', 'karena', 'kamu', 'memang', 'sakit', 'dan', 'siap', 'siagalah', 'kamu', 'Sesungguhnya', 'Allah', 'telah', 'menyediakan', 'azab', 'yang', 'menghinakan', 'bagi', 'orang-orang', 'kafir', 'itu']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'O+O']","['CC', 'SC', 'VB', 'VB', 'IN', 'NN', 'PRP', 'VB', 'CC', 'NN', 'NEG', 'VB', 'NN', 'VB', 'PRP', 'SC', 'VB', 'NN', 'IN', 'PRP', 'VB', 'NN', 'NN', 'CC', 'NN', 'NN', 'CC', 'SC', 'PRP', 'SC', 'NN', 'NN', 'NN', 'MD', 'VB', 'NN', 'SC', 'VB', 'PRP', 'VB', 'IN', 'NN', 'SC', 'VB', 'NN', 'CC', 'MD', 'VB', 'NN', 'SC', 'OD', 'SC', 'NEG', 'VB', 'CC', 'NN', 'PRP', 'VB', 'CC', 'NN', 'PRP', 'VB', 'NN', 'CC', 'NN', 'NN', 'NN', 'NN', 'RB', 'VB', 'NN', 'JJ', 'IN', 'NN', 'CC', 'NN', 'NN', 'CC', 'PRP', 'VB', 'NN', 'SC', 'RB', 'CC', 'NEG', 'VB', 'NN', 'NN', 'VB', 'NN', 'SC', 'VB', 'VB', 'CD', 'NN', 'SC', 'NN', 'CC', 'SC', 'VB', 'RB', 'JJ', 'CC', 'VB', 'NN', 'NN', 'NNP', 'NNP', 'MD', 'VB', 'NN', 'SC', 'VB', 'IN', 'NN', 'NN', 'PR']",595
4,23,"['Diharamkan', 'atas', 'kamu', 'mengawini', 'ibu-ibumu', 'anak-anakmu', 'yang', 'perempuan', 'saudara-saudaramu', 'yang', 'perempuan', 'saudara-saudara', 'bapakmu', 'yang', 'perempuan', 'saudara-saudara', 'ibumu', 'yang', 'perempuan', 'anak-anak', 'perempuan', 'dari', 'saudara-saudaramu', 'yang', 'laki-laki', 'anak-anak', 'perempuan', 'dari', 'saudara-saudaramu', 'yang', 'perempuan', 'ibu-ibumu', 'yang', 'menyusui', 'kamu', 'saudara', 'perempuan', 'sepersusuan', 'ibu-ibu', 'isterimu', 'mertua', 'anak-anak', 'isterimu', 'yang', 'dalam', 'pemeliharaanmu', 'dari', 'isteri', 'yang', 'telah', 'kamu', 'campuri', 'tetapi', 'jika', 'kamu', 'belum', 'campur', 'dengan', 'isterimu', 'itu', 'dan', 'sudah', 'kamu', 'ceraikan', 'maka', 'tidak', 'berdosa', 'kamu', 'mengawininya', 'dan', 'diharamkan', 'bagimu', 'isteri-isteri', 'anak', 'kandungmu', 'menantu', 'dan', 'menghimpunkan', 'dalam', 'perkawinan', 'dua', 'perempuan', 'yang', 'bersaudara', 'kecuali', 'yang', 'telah', 'terjadi', 'pada', 'masa', 'lampau', 'sesungguhnya', 'Allah', 'Maha', 'Pengampun', 'lagi', 'Maha', 'Penyayang']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['VB', 'IN', 'NN', 'PR', 'VB', 'NN', 'SC', 'NN', 'NN', 'SC', 'NN', 'NN', 'NN', 'SC', 'NN', 'NN', 'NN', 'SC', 'NN', 'NN', 'NN', 'IN', 'NN', 'SC', 'NN', 'NN', 'NN', 'IN', 'NN', 'SC', 'NN', 'NN', 'SC', 'VB', 'NN', 'NN', 'NN', 'NN', 'CD', 'NN', 'NN', 'NN', 'NN', 'SC', 'IN', 'NN', 'IN', 'NN', 'SC', 'MD', 'VB', 'NN', 'CC', 'SC', 'VB', 'NEG', 'VB', 'IN', 'NN', 'PR', 'CC', 'MD', 'VB', 'VB', 'SC', 'NEG', 'VB', 'NN', 'NN', 'CC', 'VB', 'NN', 'NN', 'NN', 'NN', 'NN', 'CC', 'VB', 'IN', 'NN', 'CD', 'NN', 'SC', 'VB', 'NN', 'SC', 'MD', 'VB', 'IN', 'NN', 'NN', 'RB', 'NNP', 'NNP', 'NNP', 'RB', 'NNP', 'NNP']",516
2,117,"['Allah', 'Pencipta', 'langit', 'dan', 'bumi', 'dan', 'bila', 'Dia', 'berkehendak', 'untuk', 'menciptakan', 'sesuatu', 'maka', 'cukuplah', 'Dia', 'hanya', 'mengatakan', 'kepadanya', 'Jadilah', 'Lalu', 'jadilah', 'ia']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['NNP', 'NNP', 'NN', 'CC', 'NN', 'CC', 'SC', 'PRP', 'VB', 'SC', 'VB', 'PRP', 'SC', 'VB', 'PRP', 'RB', 'VB', 'NN', 'NNP', 'NNP', 'VB', 'PRP']",124
3,44,"['Yang', 'demikian', 'itu', 'adalah', 'sebagian', 'dari', 'berita-berita', 'ghaib', 'yang', 'Kami', 'wahyukan', 'kepada', 'kamu', 'ya', 'Muhammad', 'padahal', 'kamu', 'tidak', 'hadir', 'beserta', 'mereka', 'ketika', 'mereka', 'melemparkan', 'anak-anak', 'panah', 'mereka', 'untuk', 'mengundi', 'siapa', 'di', 'antara', 'mereka', 'yang', 'akan', 'memelihara', 'Maryam', 'Dan', 'kamu', 'tidak', 'hadir', 'di', 'sisi', 'mereka', 'ketika', 'mereka', 'bersengketa']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['NN', 'PR', 'PR', 'VB', 'CD', 'IN', 'NN', 'JJ', 'SC', 'PRP', 'VB', 'IN', 'NN', 'NN', 'NNP', 'CC', 'NN', 'NEG', 'VB', 'NN', 'PRP', 'SC', 'PRP', 'VB', 'NN', 'NN', 'PRP', 'SC', 'VB', 'WH', 'IN', 'NN', 'PRP', 'SC', 'MD', 'VB', 'NNP', 'NNP', 'NNP', 'NEG', 'VB', 'IN', 'NN', 'PRP', 'SC', 'PRP', 'NN']",337
2,231,"['Apabila', 'kamu', 'mentalak', 'isteri-isterimu', 'lalu', 'mereka', 'mendekati', 'akhir', 'iddahnya', 'maka', 'rujukilah', 'mereka', 'dengan', 'cara', 'yang', 'maruf', 'atau', 'ceraikanlah', 'mereka', 'dengan', 'cara', 'yang', 'maruf', 'pula', 'Janganlah', 'kamu', 'rujuki', 'mereka', 'untuk', 'memberi', 'kemudharatan', 'karena', 'dengan', 'demikian', 'kamu', 'menganiaya', 'mereka', 'Barangsiapa', 'berbuat', 'demikian', 'maka', 'sungguh', 'ia', 'telah', 'berbuat', 'zalim', 'terhadap', 'dirinya', 'sendiri', 'Janganlah', 'kamu', 'jadikan', 'hukum-hukum', 'Allah', 'permainan', 'dan', 'ingatlah', 'nikmat', 'Allah', 'padamu', 'dan', 'apa', 'yang', 'telah', 'diturunkan', 'Allah', 'kepadamu', 'yaitu', 'Al', 'Kitab', 'dan', 'Al', 'Hikmah', 'As', 'Sunnah', 'Allah', 'memberi', 'pengajaran', 'kepadamu', 'dengan', 'apa', 'yang', 'diturunkan-Nya', 'itu', 'Dan', 'bertakwalah', 'kepada', 'Allah', 'serta', 'ketahuilah', 'bahwasanya', 'Allah', 'Maha', 'Mengetahui', 'segala', 'sesuatu']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['SC', 'VB', 'NN', 'NN', 'CC', 'PRP', 'VB', 'NN', 'NN', 'SC', 'VB', 'PRP', 'IN', 'NN', 'SC', 'JJ', 'CC', 'NN', 'PRP', 'IN', 'NN', 'SC', 'JJ', 'RB', 'NN', 'NN', 'VB', 'PRP', 'SC', 'VB', 'NN', 'SC', 'IN', 'PR', 'VB', 'NN', 'PRP', 'NNP', 'VB', 'PR', 'SC', 'VB', 'PRP', 'MD', 'VB', 'NN', 'IN', 'NN', 'NN', 'NNP', 'NNP', 'VB', 'NN', 'NN', 'NN', 'CC', 'NN', 'NN', 'NN', 'NN', 'CC', 'WH', 'SC', 'MD', 'VB', 'NNP', 'VB', 'SC', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'VB', 'NN', 'NN', 'IN', 'WH', 'SC', 'NN', 'PR', 'CC', 'VB', 'IN', 'NNP', 'CC', 'NN', 'NN', 'NNP', 'NNP', 'NNP', 'CD', 'CD']",238
5,1,"['Hai', 'orang-orang', 'yang', 'beriman', 'penuhilah', 'aqad-aqad', 'itu', 'Dihalalkan', 'bagimu', 'binatang', 'ternak', 'kecuali', 'yang', 'akan', 'dibacakan', 'kepadamu', 'Yang', 'demikian', 'itu', 'dengan', 'tidak', 'menghalalkan', 'berburu', 'ketika', 'kamu', 'sedang', 'mengerjakan', 'haji', 'Sesungguhnya', 'Allah', 'menetapkan', 'hukum-hukum', 'menurut', 'yang', 'dikehendaki-Nya']","['O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['IN', 'NN', 'SC', 'NN', 'NN', 'NN', 'PR', 'VB', 'NN', 'NN', 'NN', 'NN', 'SC', 'MD', 'VB', 'NN', 'NN', 'PR', 'PR', 'SC', 'NEG', 'VB', 'NN', 'SC', 'VB', 'MD', 'VB', 'NN', 'NNP', 'NNP', 'VB', 'NN', 'IN', 'SC', 'VB']",670
