juz,no_ayat,word_list,pos_list,level_2,level_2,joint_tag
7,22,itu,PR,,,+
7,22,adalah,VB,,,+
7,22,musuh,NN,,,+
7,22,yang,SC,,,+
7,22,nyata,JJ,,,+
7,22,bagi,IN,,,+
7,22,kamu,NN,,,+
7,22,berdua,OD,,,+
7,23,Keduanya,RB,,,+
7,23,berkata,VB,,,+
7,23,Ya,NNP,,,+
7,23,Tuhan,NNP,,,+
7,23,kami,PRP,,,+
7,23,kami,PRP,,,+
7,23,telah,MD,,,+
7,23,menganiaya,VB,,,+
7,23,diri,NN,,,+
7,23,kami,PRP,,,+
7,23,sendiri,NN,,,+
7,23,dan,CC,,,+
7,23,jika,SC,,,+
7,23,Engkau,NNP,,,+
7,23,tidak,NEG,,,+
7,23,mengampuni,VB,,,+
7,23,kami,PRP,,,+
7,23,dan,CC,,,+
7,23,memberi,VB,,,+
7,23,rahmat,NN,,,+
7,23,kepada,IN,,,+
7,23,kami,PRP,,,+
7,23,niscaya,VB,,,+
7,23,pastilah,NN,,,+
7,23,kami,PRP,,,+
7,23,termasuk,VB,,,+
7,23,orang-orang,NN,,,+
7,23,yang,SC,,,+
7,23,merugi,JJ,,,+
7,24,Allah,NNP,,,+
7,24,berfirman,NNP,,,+
7,24,Turunlah,NNP,,,+
7,24,kamu,VB,,,+
7,24,sekalian,NN,,,+
7,24,sebahagian,NN,,,+
7,24,kamu,NN,,,+
7,24,menjadi,VB,,,+
7,24,musuh,NN,,,+
7,24,bagi,IN,,,+
7,24,sebahagian,NN,,,+
7,24,yang,SC,,,+
7,24,lain,JJ,,,+
7,24,Dan,CC,,,+
7,24,kamu,NN,,,+
7,24,mempunyai,VB,,,+
7,24,tempat,NN,,,+
7,24,kediaman,NN,,,+
7,24,dan,CC,,,+
7,24,kesenangan,NN,,,+
7,24,tempat,NN,,,+
7,24,mencari,VB,,,+
7,24,kehidupan,NN,,,+
7,24,di,IN,,,+
7,24,muka,NN,,,+
7,24,bumi,NN,,,+
7,24,sampai,IN,,,+
7,24,waktu,NN,,,+
7,24,yang,SC,,,+
7,24,telah,MD,,,+
7,24,ditentukan,VB,,,+
7,25,Allah,NN,,,+
7,25,berfirman,NN,,,+
7,25,Di,IN,,,+
7,25,bumi,NN,,,+
7,25,itu,PR,,,+
7,25,kamu,VB,,,+
7,25,hidup,NN,,,+
7,25,dan,CC,,,+
7,25,di,IN,,,+
7,25,bumi,NN,,,+
7,25,itu,PR,,,+
7,25,kamu,VB,,,+
7,25,mati,VB,,,+
7,25,dan,CC,,,+
7,25,dari,IN,,,+
7,25,bumi,NN,,,+
7,25,itu,PR,,,+
7,25,pula,RB,,,+
7,25,kamu,VB,,,+
7,25,akan,MD,,,+
7,25,dibangkitkan,VB,,,+
7,26,Hai,IN,,,+
7,26,anak,NN,,,+
7,26,Adam,NNP,,,+
7,26,sesungguhnya,RB,,,+
7,26,Kami,PRP,,,+
7,26,telah,MD,,,+
7,26,menurunkan,VB,,,+
7,26,kepadamu,NN,,,+
7,26,pakaian,NN,,,+
7,26,untuk,SC,,,+
7,26,menutup,VB,,,+
7,26,auratmu,NN,,,+
7,26,dan,CC,,,+
7,26,pakaian,NN,,,+
7,26,indah,JJ,,,+
7,26,untuk,SC,,,+
7,26,perhiasan,NN,,,+
7,26,Dan,CC,,,+
7,26,pakaian,NN,,,+
7,26,takwa,NN,,,+
7,26,itulah,NN,,,+
7,26,yang,SC,,,+
7,26,paling,RB,,,+
7,26,baik,JJ,,,+
7,26,Yang,NN,,,+
7,26,demikian,PR,,,+
7,26,itu,PR,,,+
7,26,adalah,VB,,,+
7,26,sebahagian,NN,,,+
7,26,dari,IN,,,+
7,26,tanda-tanda,NN,,,+
7,26,kekuasaan,NN,,,+
7,26,Allah,NN,,,+
7,26,mudah-mudahan,NN,,,+
7,26,mereka,PRP,,,+
7,26,selalu,RB,,,+
7,26,ingat,VB,,,+
7,27,Hai,IN,,,+
7,27,anak,NN,,,+
7,27,Adam,NNP,,,+
7,27,janganlah,MD,,,+
7,27,sekali-kali,VB,,,+
7,27,kamu,NN,,,+
7,27,dapat,MD,,,+
7,27,ditipu,VB,,,+
7,27,oleh,IN,,,+
7,27,syaitan,NN,,,+
7,27,sebagaimana,SC,,,+
7,27,ia,PRP,,,+
7,27,telah,MD,,,+
7,27,mengeluarkan,VB,,,+
7,27,kedua,CD,,,+
7,27,ibu,NN,,,+
7,27,bapamu,NN,,,+
7,27,dari,IN,,,+
7,27,surga,NN,,,+
7,27,ia,PRP,,,+
7,27,menanggalkan,VB,,,+
7,27,dari,IN,,,+
7,27,keduanya,CD,,,+
7,27,pakaiannya,NN,,,+
7,27,untuk,SC,,,+
7,27,memperlihatkan,VB,,,+
7,27,kepada,IN,,,+
7,27,keduanya,CD,,,+
7,27,auratnya,NN,,,+
7,27,Sesungguhnya,RB,,,+
7,27,ia,PRP,,,+
7,27,dan,CC,,,+
7,27,pengikut-pengikutnya,RB,,,+
7,27,melihat,VB,,,+
7,27,kamu,NN,,,+
7,27,dan,CC,,,+
7,27,suatu,CD,,,+
7,27,tempat,NN,,,+
7,27,yang,SC,,,+
7,27,kamu,VB,,,+
7,27,tidak,NEG,,,+
7,27,bisa,MD,,,+
7,27,melihat,VB,,,+
7,27,mereka,PRP,,,+
7,27,Sesungguhnya,RB,,,+
7,27,Kami,PRP,,,+
7,27,telah,MD,,,+
7,27,menjadikan,VB,,,+
7,27,syaitan-syaitan,NN,,,+
7,27,itu,PR,,,+
7,27,pemimpin-pemimpim,VB,,,+
7,27,bagi,IN,,,+
7,27,orang-orang,NN,,,+
7,27,yang,SC,,,+
7,27,tidak,NEG,,,+
7,27,beriman,JJ,,,+
7,28,Dan,CC,,,+
7,28,apabila,SC,,,+
7,28,mereka,PRP,,,+
7,28,melakukan,VB,,,+
7,28,perbuatan,NN,,,+
7,28,keji,NN,,,+
7,28,mereka,PRP,,,+
7,28,berkata,VB,,,+
7,28,Kami,PRP,,,+
7,28,mendapati,VB,,,+
7,28,nenek,NN,,,+
7,28,moyang,NN,,,+
7,28,kami,PRP,,,+
7,28,mengerjakan,VB,,,+
7,28,yang,SC,,,+
7,28,demikian,PR,,,+
7,28,itu,PR,,,+
7,28,dan,CC,,,+
7,28,Allah,NNP,,,+
7,28,menyuruh,VB,,,+
7,28,kami,PRP,,,+
7,28,mengerjakannya,RB,,,+
7,28,Katakanlah,NNP,,,+
7,28,Sesungguhnya,NNP,,,+
7,28,Allah,NNP,,,+
7,28,tidak,NEG,,,+
7,28,menyuruh,VB,,,+
7,28,mengerjakan,VB,,,+
7,28,perbuatan,NN,,,+
7,28,yang,SC,,,+
7,28,keji,VB,,,+
7,28,Mengapa,CD,,,+
7,28,kamu,NN,,,+
7,28,mengada-adakan,VB,,,+
7,28,terhadap,IN,,,+
7,28,Allah,NNP,,,+
7,28,apa,WH,,,+
7,28,yang,SC,,,+
7,28,tidak,NEG,,,+
7,28,kamu,VB,,,+
7,28,ketahui,VB,,,+
7,29,Katakanlah,NNP,,,+
7,29,Tuhanku,NNP,,,+
7,29,menyuruh,VB,,,+
7,29,menjalankan,VB,,,+
7,29,keadilan,NN,,,+
7,29,Dan,NNP,,,+
7,29,katakanlah,NNP,,,+
7,29,Luruskanlah,NNP,,,+
7,29,muka,VB,,,+
7,29,dirimu,VB,,,+
7,29,di,IN,,,+
7,29,setiap,CD,,,+
7,29,sembahyang,NN,,,+
7,29,dan,CC,,,+
7,29,sembahlah,NN,,,+
7,29,Allah,NNP,,,+
7,29,dengan,SC,,,+
7,29,mengikhlaskan,VB,,,+
7,29,ketaatanmu,NN,,,+
7,29,kepada-Nya,NN,,,+
7,29,Sebagaimana,NNP,,,+
7,29,Dia,NNP,,,+
7,29,telah,MD,,,+
7,29,menciptakan,VB,,,+
7,29,kamu,NN,,,+
7,29,pada,IN,,,+
7,29,permulaan,NN,,,+
7,29,demikian,PR,,,+
7,29,pulalah,VB,,,+
7,29,kamu,NN,,,+
7,29,akan,MD,,,+
7,29,kembali,VB,,,+
7,29,kepada-Nya,NN,,,+
7,30,Sebahagian,NN,,,+
7,30,diberi-Nya,NN,,,+
7,30,petunjuk,NN,,,+
7,30,dan,CC,,,+
7,30,sebahagian,NN,,,+
7,30,lagi,RB,,,+
7,30,telah,MD,,,+
7,30,pasti,RB,,,+
7,30,kesesatan,NN,,,+
7,30,bagi,IN,,,+
7,30,mereka,PRP,,,+
7,30,Sesungguhnya,RB,,,+
7,30,mereka,PRP,,,+
7,30,menjadikan,VB,,,+
7,30,syaitan-syaitan,NN,,,+
7,30,pelindung,NN,,,+
7,30,mereka,PRP,,,+
7,30,selain,IN,,,+
7,30,Allah,NNP,,,+
7,30,dan,CC,,,+
7,30,mereka,PRP,,,+
7,30,mengira,VB,,,+
7,30,bahwa,SC,,,+
7,30,mereka,PRP,,,+
7,30,mendapat,VB,,,+
7,30,petunjuk,VB,,,+
7,31,Hai,IN,,,+
7,31,anak,NN,,,+
7,31,Adam,NNP,,,+
7,31,pakailah,VB,,,+
7,31,pakaianmu,NN,,,+
7,31,yang,SC,,,+
7,31,indah,VB,,,+
7,31,di,IN,,,+
7,31,setiap,CD,,,+
7,31,memasuki,VB,,,+
7,31,mesjid,NN,,,+
7,31,makan,VB,,,+
7,31,dan,CC,,,+
7,31,minumlah,NN,,,+
7,31,dan,CC,,,+
7,31,janganlah,NN,,,+
7,31,berlebih-lebihan,NN,,,+
7,31,Sesungguhnya,NNP,,,+
7,31,Allah,NNP,,,+
7,31,tidak,NEG,,,+
7,31,menyukai,VB,,,+
7,31,orang-orang,NN,,,+
7,31,yang,SC,,,+
7,31,berlebih-lebihan,NN,,,+
7,32,Katakanlah,NNP,,,+
7,32,Siapakah,NNP,,,+
7,32,yang,SC,,,+
7,32,mengharamkan,VB,,,+
7,32,perhiasan,NN,,,+
7,32,dari,IN,,,+
7,32,Allah,NNP,,,+
7,32,yang,SC,,,+
7,32,telah,MD,,,+
7,32,dikeluarkan-Nya,VB,,,+
7,32,untuk,IN,,,+
7,32,hamba-hamba-Nya,NN,,,+
7,32,dan,CC,,,+
7,32,siapa,WH,,,+
7,32,pulakah,WH,,,+
7,32,yang,SC,,,+
7,32,mengharamkan,VB,,,+
7,32,rezeki,VB,,,+
7,32,yang,SC,,,+
7,32,baik,JJ,,,+
7,32,Katakanlah,NNP,,,+
7,32,Semuanya,NNP,,,+
7,32,itu,PR,,,+
7,32,disediakan,VB,,,+
7,32,bagi,IN,,,+
7,32,orang-orang,NN,,,+
7,32,yang,SC,,,+
7,32,beriman,NN,,,+
7,32,dalam,IN,,,+
7,32,kehidupan,NN,,,+
7,32,dunia,NN,,,+
7,32,khusus,JJ,,,+
7,32,untuk,SC,,,+
7,32,mereka,PRP,,,+
7,32,saja,RB,,,+
7,32,di,IN,,,+
7,32,hari,NN,,,+
7,32,kiamat,NN,,,+
7,32,Demikianlah,NNP,,,+
7,32,Kami,NNP,,,+
7,32,menjelaskan,VB,,,+
7,32,ayat-ayat,NN,,,+
7,32,itu,PR,,,+
7,32,bagi,IN,,,+
7,32,orang-orang,NN,,,+
7,32,yang,SC,,,+
7,32,mengetahui,VB,,,+
7,33,Katakanlah,NNP,,,+
7,33,Tuhanku,NNP,,,+
7,33,hanya,RB,,,+
7,33,mengharamkan,VB,,,+
7,33,perbuatan,NN,,,+
7,33,yang,SC,,,+
7,33,keji,VB,,,+
7,33,baik,JJ,,,+
7,33,yang,SC,,,+
7,33,nampak,VB,,,+
7,33,ataupun,SC,,,+
7,33,yang,SC,,,+
7,33,tersembunyi,VB,,,+
7,33,dan,CC,,,+
7,33,perbuatan,NN,,,+
7,33,dosa,NN,,,+
7,33,melanggar,VB,,,+
7,33,hak,NN,,,+
7,33,manusia,NN,,,+
7,33,tanpa,IN,,,+
7,33,alasan,NN,,,+
7,33,yang,SC,,,+
7,33,benar,JJ,,,+
7,33,mengharamkan,VB,,,+
7,33,mempersekutukan,VB,,,+
7,33,Allah,NNP,,,+
7,33,dengan,IN,,,+
7,33,sesuatu,CD,,,+
7,33,yang,SC,,,+
7,33,Allah,NNP,,,+
7,33,tidak,NEG,,,+
7,33,menurunkan,VB,,,+
7,33,hujjah,NN,,,+
7,33,untuk,SC,,,+
7,33,itu,PR,,,+
7,33,dan,CC,,,+
7,33,mengharamkan,VB,,,+
7,33,mengada-adakan,VB,,,+
7,33,terhadap,IN,,,+
7,33,Allah,NNP,,,+
7,33,apa,WH,,,+
7,33,yang,SC,,,+
7,33,tidak,NEG,,,+
7,33,kamu,VB,,,+
7,33,ketahui,VB,,,+
7,34,Tiap-tiap,CD,,,+
7,34,umat,NN,,,+
7,34,mempunyai,VB,,,+
7,34,batas,NN,,,+
7,34,waktu,NN,,,+
7,34,maka,SC,,,+
7,34,apabila,SC,,,+
7,34,telah,MD,,,+
7,34,datang,VB,,,+
7,34,waktunya,RB,,,+
7,34,mereka,PRP,,,+
7,34,tidak,NEG,,,+
7,34,dapat,MD,,,+
7,34,mengundurkannya,VB,,,+
7,34,barang,NN,,,+
7,34,sesaatpun,NN,,,+
7,34,dan,CC,,,+
7,34,tidak,NEG,,,+
7,34,dapat,MD,,,+
7,34,pula,RB,,,+
7,34,memajukannya,RB,,,+
7,35,Hai,IN,,,+
7,35,anak-anak,NN,,,+
7,35,Adam,NNP,,,+
7,35,jika,SC,,,+
7,35,datang,VB,,,+
7,35,kepadamu,NN,,,+
7,35,rasul-rasul,VB,,,+
7,35,daripada,IN,,,+
7,35,kamu,NN,,,+
7,35,yang,SC,,,+
7,35,menceritakan,VB,,,+
7,35,kepadamu,NN,,,+
7,35,ayat-ayat-Ku,NN,,,+
7,35,maka,SC,,,+
7,35,barangsiapa,WH,,,+
7,35,yang,SC,,,+
7,35,bertakwa,VB,,,+
7,35,dan,CC,,,+
7,35,mengadakan,VB,,,+
7,35,perbaikan,NN,,,+
7,35,tidaklah,NN,,,+
7,35,ada,VB,,,+
7,35,kekhawatiran,NN,,,+
7,35,terhadap,IN,,,+
7,35,mereka,PRP,,,+
7,35,dan,CC,,,+
7,35,tidak,NEG,,,+
7,35,pula,RB,,,+
7,35,mereka,PRP,,,+
7,35,bersedih,MD,,,+
7,35,hati,VB,,,+
7,36,Dan,CC,,,+
7,36,orang-orang,NN,,,+
7,36,yang,SC,,,+
7,36,mendustakan,VB,,,+
7,36,ayat-ayat,NN,,,+
7,36,Kami,PRP,,,+
7,36,dan,CC,,,+
7,36,menyombongkan,VB,,,+
7,36,diri,NN,,,+
7,36,terhadapnya,RB,,,+
7,36,mereka,PRP,,,+
7,36,itu,PR,,,+
7,36,penghuni-penghuni,VB,,,+
7,36,neraka,SC,,,+
7,36,mereka,PRP,,,+
7,36,kekal,VB,,,+
7,36,di,IN,,,+
7,36,dalamnya,RB,,,+
7,37,Maka,SC,,,+
7,37,siapakah,VB,,,+
7,37,yang,SC,,,+
7,37,lebih,RB,,,+
7,37,zalim,JJ,,,+
7,37,daripada,IN,,,+
7,37,orang,NN,,,+
7,37,yang,SC,,,+
7,37,membuat-buat,VB,,,+
7,37,dusta,NN,,,+
7,37,terhadap,IN,,,+
7,37,Allah,NNP,,,+
7,37,atau,CC,,,+
7,37,mendustakan,VB,,,+
7,37,ayat-ayat-Nya,NN,,,+
7,37,Orang-orang,NN,,,+
7,37,itu,PR,,,+
7,37,akan,MD,,,+
7,37,memperoleh,VB,,,+
7,37,bahagian,NN,,,+
7,37,yang,SC,,,+
7,37,telah,MD,,,+
7,37,ditentukan,VB,,,+
7,37,untuknya,RB,,,+
7,37,dalam,IN,,,+
7,37,Kitab,NNP,,,+
7,37,Lauh,NNP,,,+
7,37,Mahfuzh,NNP,,,+
7,37,hingga,IN,,,+
7,37,bila,SC,,,+
7,37,datang,VB,,,+
7,37,kepada,IN,,,+
7,37,mereka,PRP,,,+
7,37,utusan-utusan,NN,,,+
7,37,Kami,PRP,,,+
7,37,malaikat,VB,,,+
7,37,untuk,SC,,,+
7,37,mengambil,VB,,,+
7,37,nyawanya,RB,,,+
7,37,di,IN,,,+
7,37,waktu,NN,,,+
7,37,itu,PR,,,+
7,37,utusan,NN,,,+
7,37,Kami,PRP,,,+
7,37,bertanya,VB,,,+
7,37,Di,IN,,,+
7,37,mana,NN,,,+
7,37,berhala-berhala,NN,,,+
7,37,yang,SC,,,+
7,37,biasa,JJ,,,+
7,37,kamu,NN,,,+
7,37,sembah,VB,,,+
7,37,selain,IN,,,+
7,37,Allah,NNP,,,+
7,37,Orang-orang,NNP,,,+
7,37,musyrik,NN,,,+
7,37,itu,PR,,,+
7,37,menjawab,VB,,,+
7,37,Berhala-berhala,NNP,,,+
7,37,itu,PR,,,+
7,37,semuanya,RB,,,+
7,37,telah,MD,,,+
7,37,lenyap,VB,,,+
7,37,dari,IN,,,+
7,37,kami,PRP,,,+
7,37,dan,CC,,,+
7,37,mereka,PRP,,,+
7,37,mengakui,VB,,,+
7,37,terhadap,IN,,,+
7,37,diri,NN,,,+
7,37,mereka,PRP,,,+
7,37,bahwa,SC,,,+
7,37,mereka,PRP,,,+
7,37,adalah,VB,,,+
7,37,orang-orang,NN,,,+
7,37,yang,SC,,,+
7,37,kafir,VB,,,+
7,38,Allah,NNP,,,+
7,38,berfirman,NNP,,,+
7,38,Masuklah,NNP,,,+
7,38,kamu,VB,,,+
7,38,sekalian,NN,,,+
7,38,ke,IN,,,+
7,38,dalam,NN,,,+
7,38,neraka,SC,,,+
7,38,bersama,VB,,,+
7,38,umat-umat,NN,,,+
7,38,jin,NN,,,+
7,38,dan,CC,,,+
7,38,manusia,NN,,,+
7,38,yang,SC,,,+
7,38,telah,MD,,,+
7,38,terdahulu,JJ,,,+
7,38,sebelum,SC,,,+
7,38,kamu,VB,,,+
7,38,Setiap,CD,,,+
7,38,suatu,CD,,,+
7,38,umat,NN,,,+
7,38,masuk,VB,,,+
7,38,ke,IN,,,+
7,38,dalam,NN,,,+
7,38,neraka,SC,,,+
7,38,dia,PRP,,,+
7,38,mengutuk,VB,,,+
7,38,kawannya,RB,,,+
7,38,menyesatkannya,RB,,,+
7,38,sehingga,SC,,,+
7,38,apabila,SC,,,+
7,38,mereka,PRP,,,+
7,38,masuk,VB,,,+
7,38,semuanya,RB,,,+
7,38,berkatalah,VB,,,+
7,38,orang-orang,NN,,,+
7,38,yang,SC,,,+
7,38,masuk,VB,,,+
7,38,kemudian,CC,,,+
7,38,di,IN,,,+
7,38,antara,NN,,,+
7,38,mereka,PRP,,,+
7,38,kepada,IN,,,+
7,38,orang-orang,NN,,,+
7,38,yang,SC,,,+
7,38,masuk,VB,,,+
7,38,terdahulu,NN,,,+
7,38,Ya,NNP,,,+
7,38,Tuhan,NNP,,,+
7,38,kami,PRP,,,+
7,38,mereka,PRP,,,+
7,38,telah,MD,,,+
7,38,menyesatkan,VB,,,+
7,38,kami,PRP,,,+
7,38,sebab,SC,,,+
7,38,itu,PR,,,+
7,38,datangkanlah,VB,,,+
7,38,kepada,IN,,,+
7,38,mereka,PRP,,,+
7,38,siksaan,NN,,,+
7,38,yang,SC,,,+
7,38,berlipat,VB,,,+
7,38,ganda,NN,,,+
7,38,dari,IN,,,+
7,38,neraka,NN,,,+
7,38,Allah,NNP,,,+
7,38,berfirman,NNP,,,+
7,38,Masing-masing,NNP,,,+
7,38,mendapat,VB,,,+
7,38,siksaan,NN,,,+
7,38,yang,SC,,,+
7,38,berlipat,VB,,,+
7,38,ganda,NN,,,+
7,38,akan,MD,,,+
7,38,tetapi,CC,,,+
7,38,kamu,NN,,,+
7,38,tidak,NEG,,,+
7,38,mengetahui,VB,,,+
7,39,Dan,CC,,,+
7,39,berkata,VB,,,+
7,39,orang-orang,NN,,,+
7,39,yang,SC,,,+
7,39,masuk,VB,,,+
7,39,terdahulu,JJ,,,+
7,39,di,IN,,,+
7,39,antara,NN,,,+
7,39,mereka,PRP,,,+
7,39,kepada,IN,,,+
7,39,orang-orang,NN,,,+
7,39,yang,SC,,,+
7,39,masuk,VB,,,+
7,39,kemudian,CC,,,+
7,39,Kamu,NNP,,,+
7,39,tidak,NEG,,,+
7,39,mempunyai,VB,,,+
7,39,kelebihan,NN,,,+
7,39,sedikitpun,SC,,,+
7,39,atas,IN,,,+
7,39,kami,PRP,,,+
7,39,maka,SC,,,+
7,39,rasakanlah,VB,,,+
7,39,siksaan,NN,,,+
7,39,karena,SC,,,+
7,39,perbuatan,NN,,,+
7,39,yang,SC,,,+
7,39,telah,MD,,,+
7,39,kamu,VB,,,+
7,39,lakukan,VB,,,+
7,40,Sesungguhnya,RB,,,+
7,40,orang-orang,NN,,,+
7,40,yang,SC,,,+
7,40,mendustakan,VB,,,+
7,40,ayat-ayat,NN,,,+
7,40,Kami,PRP,,,+
7,40,dan,CC,,,+
7,40,menyombongkan,VB,,,+
7,40,diri,NN,,,+
7,40,terhadapnya,RB,,,+
7,40,sekali-kali,VB,,,+
7,40,tidak,NEG,,,+
7,40,akan,MD,,,+
7,40,dibukakan,VB,,,+
7,40,bagi,IN,,,+
7,40,mereka,PRP,,,+
7,40,pintu-pintu,VB,,,+
7,40,langit,NN,,,+
7,40,dan,CC,,,+
7,40,tidak,NEG,,,+
7,40,pula,RB,,,+
7,40,mereka,PRP,,,+
7,40,masuk,VB,,,+
7,40,surga,NN,,,+
7,40,hingga,IN,,,+
7,40,unta,NN,,,+
7,40,masuk,VB,,,+
7,40,ke,IN,,,+
7,40,lubang,NN,,,+
7,40,jarum,NN,,,+
7,40,Demikianlah,NNP,,,+
7,40,Kami,NNP,,,+
7,40,memberi,VB,,,+
7,40,pembalasan,NN,,,+
7,40,kepada,IN,,,+
7,40,orang-orang,NN,,,+
7,40,yang,SC,,,+
7,40,berbuat,VB,,,+
7,40,kejahatan,NN,,,+
7,41,Mereka,PRP,,,+
7,41,mempunyai,VB,,,+
7,41,tikar,NN,,,+
7,41,tidur,VB,,,+
7,41,dari,IN,,,+
7,41,api,NN,,,+
7,41,neraka,NN,,,+
7,41,dan,CC,,,+
7,41,di,IN,,,+
7,41,atas,NN,,,+
7,41,mereka,PRP,,,+
7,41,ada,VB,,,+
7,41,selimut,NN,,,+
7,41,api,NN,,,+
7,41,neraka,SC,,,+
7,41,Demikianlah,NNP,,,+
7,41,Kami,NNP,,,+
7,41,memberi,VB,,,+
7,41,balasan,NN,,,+
7,41,kepada,IN,,,+
7,41,orang-orang,NN,,,+
7,41,yang,SC,,,+
7,41,zalim,NN,,,+
7,42,dan,CC,,,+
7,42,orang-orang,NN,,,+
7,42,yang,SC,,,+
7,42,beriman,NN,,,+
7,42,dan,CC,,,+
7,42,mengerjakan,VB,,,+
7,42,amal-amal,JJ,,,+
7,42,yang,SC,,,+
7,42,saleh,VB,,,+
7,42,Kami,PRP,,,+
7,42,tidak,NEG,,,+
7,42,memikulkan,VB,,,+
7,42,kewajiban,NN,,,+
7,42,kepada,IN,,,+
7,42,diri,NN,,,+
7,42,seseorang,PRP,,,+
7,42,melainkan,VB,,,+
7,42,sekedar,NN,,,+
7,42,kesanggupannya,RB,,,+
7,42,mereka,PRP,,,+
7,42,itulah,MD,,,+
7,42,penghuni-penghuni,VB,,,+
7,42,surga,NN,,,+
7,42,mereka,PRP,,,+
7,42,kekal,VB,,,+
7,42,di,IN,,,+
7,42,dalamnya,RB,,,+
7,43,Dan,CC,,,+
7,43,Kami,PRP,,,+
7,43,cabut,VB,,,+
7,43,segala,CD,,,+
7,43,macam,NND,,,+
7,43,dendam,NN,,,+
7,43,yang,SC,,,+
7,43,berada,VB,,,+
7,43,di,IN,,,+
7,43,dalam,NN,,,+
7,43,dada,IN,,,+
7,43,mereka,PRP,,,+
7,43,mengalir,VB,,,+
7,43,di,IN,,,+
7,43,bawah,NN,,,+
7,43,mereka,PRP,,,+
7,43,sungai-sungai,VB,,,+
7,43,dan,CC,,,+
7,43,mereka,PRP,,,+
7,43,berkata,VB,,,+
7,43,Segala,NNP,,,+
7,43,puji,VB,,,+
7,43,bagi,IN,,,+
7,43,Allah,NNP,,,+
7,43,yang,SC,,,+
7,43,telah,MD,,,+
7,43,menunjuki,VB,,,+
7,43,kami,PRP,,,+
7,43,kepada,IN,,,+
7,43,surga,NN,,,+
7,43,ini,PR,,,+
7,43,Dan,CC,,,+
7,43,kami,PRP,,,+
7,43,sekali-kali,RB,,,+
7,43,tidak,NEG,,,+
7,43,akan,MD,,,+
7,43,mendapat,VB,,,+
7,43,petunjuk,NN,,,+
7,43,kalau,SC,,,+
7,43,Allah,NNP,,,+
7,43,tidak,NEG,,,+
7,43,memberi,VB,,,+
7,43,kami,PRP,,,+
7,43,petunjuk,VB,,,+
7,43,Sesungguhnya,RB,,,+
7,43,telah,MD,,,+
7,43,datang,VB,,,+
7,43,rasul-rasul,VB,,,+
7,43,Tuhan,NN,,,+
7,43,kami,PRP,,,+
7,43,membawa,VB,,,+
7,43,kebenaran,NN,,,+
7,43,Dan,NNP,,,+
7,43,diserukan,VB,,,+
7,43,kepada,IN,,,+
7,43,mereka,PRP,,,+
7,43,ltulah,VB,,,+
7,43,surga,NN,,,+
7,43,yang,SC,,,+
7,43,diwariskan,VB,,,+
7,43,kepadamu,NN,,,+
7,43,disebabkan,VB,,,+
7,43,apa,WH,,,+
7,43,yang,SC,,,+
7,43,dahulu,NN,,,+
7,43,kamu,NN,,,+
7,43,kerjakan,VB,,,+
7,44,Dan,CC,,,+
7,44,penghuni-penghuni,NN,,,+
7,44,surga,NN,,,+
7,44,berseru,VB,,,+
7,44,kepada,IN,,,+
7,44,Penghuni-penghuni,NNP,,,+
7,44,neraka,SC,,,+
7,44,dengan,SC,,,+
7,44,mengatakan,VB,,,+
7,44,Sesungguhnya,RB,,,+
7,44,kami,PRP,,,+
7,44,dengan,SC,,,+
7,44,sebenarnya,RB,,,+
7,44,telah,MD,,,+
7,44,memperoleh,VB,,,+
7,44,apa,WH,,,+
7,44,yang,SC,,,+
7,44,Tuhan,NN,,,+
7,44,kami,PRP,,,+
7,44,menjanjikannya,RB,,,+
7,44,kepada,IN,,,+
7,44,kami,PRP,,,+
7,44,Maka,SC,,,+
7,44,apakah,WH,,,+
7,44,kamu,NN,,,+
7,44,telah,MD,,,+
7,44,memperoleh,VB,,,+
7,44,dengan,IN,,,+
7,44,sebenarnya,RB,,,+
7,44,apa,WH,,,+
7,44,azab,NN,,,+
7,44,yang,SC,,,+
7,44,Tuhan,NN,,,+
7,44,kamu,NN,,,+
7,44,menjanjikannya,RB,,,+
7,44,kepadamu,VB,,,+
7,44,Mereka,PRP,,,+
7,44,penduduk,NN,,,+
7,44,neraka,SC,,,+
7,44,menjawab,VB,,,+
7,44,Betul,NNP,,,+
7,44,Kemudian,NNP,,,+
7,44,seorang,NND,,,+
7,44,penyeru,NN,,,+
7,44,malaikat,NN,,,+
7,44,mengumumkan,VB,,,+
7,44,di,IN,,,+
7,44,antara,NN,,,+
7,44,kedua,CD,,,+
7,44,golongan,NN,,,+
7,44,itu,PR,,,+
7,44,Kutukan,VB,,,+
7,44,Allah,NNP,,,+
7,44,ditimpakan,VB,,,+
7,44,kepada,IN,,,+
7,44,orang-orang,NN,,,+
7,44,yang,SC,,,+
7,44,zalim,NN,,,+
7,45,yaitu,SC,,,+
7,45,orang-orang,NN,,,+
7,45,yang,SC,,,+
7,45,menghalang-halangi,VB,,,+
7,45,manusia,NN,,,+
7,45,dari,IN,,,+
7,45,jalan,NN,,,+
7,45,Allah,NNP,,,+
7,45,dan,CC,,,+
7,45,menginginkan,VB,,,+
7,45,agar,SC,,,+
7,45,jalan,NN,,,+
7,45,itu,PR,,,+
7,45,menjadi,VB,,,+
7,45,bengkok,NN,,,+
7,45,dan,CC,,,+
7,45,mereka,PRP,,,+
7,45,kafir,VB,,,+
7,45,kepada,IN,,,+
7,45,kehidupan,NN,,,+
